STAIRS_DOWN,-0.010828617494553328,-0.21723398799076676,-0.023792440071702003,1.9472444578502994,1.607022783300814,3.9496550535848494,0.35496069733647784,0.36058562335145,0.2726060601965668
STAIRS_DOWN,-0.013327338034287095,0.42291965149343014,0.540351745847147,2.9310460723157425,4.4683786251829725,2.977044498244083,-0.36217667577623397,-0.1919934214982819,0.030140766333286568
STAIRS_DOWN,-0.014177091419696808,0.5970605537295341,0.5562842671060935,3.288555851449794,4.232313137239677,3.1425427367724095,-0.5504849975617268,-0.33083923542529003,0.16539657240633382
STAIRS_DOWN,-0.02088352758437395,0.3629558440297842,0.4924754183739424,2.9753470239683564,3.938273181831116,3.2535645335508407,-0.41645124690507435,-0.2849311044404587,0.1393079504826438
STAIRS_DOWN,-0.025382017716765404,0.3773934058845043,0.766818905249238,3.8831120726665262,4.4745370952874,3.882644509807587,-0.44077711690943006,-0.19619438975101203,-0.08498756896617614
STAIRS_DOWN,-0.04419269520440139,0.03508249428705312,0.2377505637705326,4.28147660317342,3.8499652314439383,3.465357282065604,-0.7282892928109442,-0.0010925515196222697,0.009543947082986672
STAIRS_DOWN,-0.05653396062552929,0.022642921656370163,0.28780359821394086,2.885648018241172,4.377167804018846,2.9221145882600306,-0.44757367291314476,-0.4573370654257488,0.045007576840232516
STAIRS_DOWN,-0.059605635702610016,0.07644372619688511,0.18016916629858315,3.305158325946688,5.504409436157572,2.9504960362706814,-0.5190928050969413,-0.4532057372228929,0.19350817714171664
STAIRS_DOWN,-0.059608953015413135,-0.5061689587309957,-0.0470927357673645,2.095697526928402,2.8470037787592863,4.128103728079823,-0.5623710302275255,0.653530571523639,-0.4827575197025473
STAIRS_DOWN,-0.06211888464167714,0.391357883810997,0.6111110505880788,3.3889792709060953,4.766799381963709,3.0762824278692165,-0.38775112296000647,-0.4274521155282231,0.1355971369459032
STAIRS_DOWN,-0.07118877954781055,0.48581466637551785,0.27150973107200116,3.431043098382154,4.864412945954347,2.8884092823515024,-0.38421854333892175,-0.3890843715993226,0.1957537865747187
STAIRS_DOWN,-0.08792207762598991,0.43110278248786926,0.5887879116344266,2.9347226092584107,4.121438195642338,3.1233849491112444,-0.44534961203195716,-0.3189776363816773,0.18908051838510434
STAIRS_DOWN,-0.09222010709345341,0.5030008051544428,0.5228376552695408,4.043047709881242,4.93780501226087,3.8380755052137365,-0.4320199214203536,-0.28000574417162427,0.009351120903365552
STAIRS_DOWN,-0.09867966244928539,-0.3332971166819334,0.16350821033120155,2.102529526872028,3.0905681522831734,3.3739144085197386,-0.4694353464334459,0.5837575678766769,-0.20090050808582063
STAIRS_DOWN,-0.1039250292815268,0.22619706951081753,0.4320592251897324,2.6486742561036523,4.209401844870609,2.9863223030086536,-0.4321577248976297,-0.36338816674520474,0.2482405818078543
STAIRS_DOWN,-0.11241737194359303,0.5444536171853542,0.6641974247759208,3.4120000187659967,4.454886027131171,3.1966265420079156,-0.5409479025100923,-0.32301143746563404,0.10900876349290022
STAIRS_DOWN,-0.1373928181710653,0.004608217626810074,-0.13903356436640024,3.6273746610200694,5.494442560460888,3.299844155260512,-0.3431526868935371,-0.064334479798665,0.004059283445853579
STAIRS_DOWN,-0.15878402855014428,-0.5191984567791224,0.3519959393888712,2.0251666579445593,2.7587928461854587,3.652575596909758,-0.5192060693403808,0.6126579737671488,-0.23834842040619122
STAIRS_DOWN,-0.22100351192057133,0.010747849941253662,0.5369975324720144,3.224662172234654,3.9831494576940925,3.0119210840896304,-0.5417970759421467,-0.3829080353907626,0.203771926124508
STAIRS_DOWN,-0.37572055868804455,0.10291796596720815,-0.08245668420568109,2.74420786497476,3.791984283339289,3.3209692486400644,-0.4309577637815401,-0.3745420644240479,0.2182259351857805
STAIRS_DOWN,-0.4233599357539788,-0.31641500256955624,0.13356443494558334,1.5772277004641957,1.323181962373916,3.6602588158947427,0.3831197199318758,0.3498903280501446,0.2640162349175784
STAIRS_DOWN,0.006835603155195713,0.38066091015934944,0.6479137480491772,3.2085750378849207,4.107910415096409,3.497345062163589,-0.35052063976933,-0.28055482093868656,0.22311011486994664
STAIRS_DOWN,0.007397483917884529,-0.2992982752621174,0.05779319256544113,2.388220221901337,2.939449594348061,3.7843871747332227,-0.4270464027570976,0.5961419427551969,-0.2177592704738298
STAIRS_DOWN,0.010758611373603344,0.3225616253912449,0.2200482008047402,3.9310147611587167,4.716579838912437,3.868776156986151,-0.5165372398182505,-0.2878784121052504,0.011002898159398197
STAIRS_DOWN,0.01169845275580883,0.42520879581570625,0.7111747456365265,3.514996536716984,4.146533989358331,3.304943250780452,-0.40006436302214465,-0.2755255317407029,0.23793997762253022
STAIRS_DOWN,0.01286295149475336,0.3353808782994747,0.5541020482778549,3.5483458931031184,4.349110547671394,3.150019712614074,-0.49920515174371544,-0.33004296736256294,0.15519297302957522
STAIRS_DOWN,0.0212335754185915,-0.5127166215097532,0.24315428361296654,2.123988003486923,2.089728774448861,3.704309316878492,-0.5529327385999074,0.5427064003867381,-0.5145997763547274
STAIRS_DOWN,0.027994883246719837,0.16808773763477802,-0.011634488240815699,2.882351070167021,4.868884649349346,3.0398271515166333,-0.4721144881522933,-0.40605368199436104,0.13947702940934276
